PARTNUMBER	ALTPARTNUMBER	DESCRIPTION1	DESCRIPTION2	STOCKONHAND	ADD_TO_STOCKONHAND	MINORDERQTY	MINSTOCK	MAXSTOCK	DAYSPCT	SEASONAL	SEASONSTART_MM	SEASONSTART_DD	SEASONEND_MM	SEASONEND_DD	SUPPLIER_NUMBER1	INVSUP_PARTNUMBER1	SUPPLIER_NUMBER2	INVSUP_PARTNUMBER2	SUPPLIERRATIO	BROKENCARTONCODE	UNITCOST	MKTCOST	PLVL_PRICE1	PLVL_REFMARGIN1	PLVL_ROUNDINGID1	PLVL_QTY2	PLVL_PRICE2	PLVL_REFMARGIN2	PLVL_ROUNDINGID2	PLVL_QTY3	PLVL_PRICE3	PLVL_REFMARGIN3	PLVL_ROUNDINGID3	PLVL_QTY4	PLVL_PRICE4	PLVL_REFMARGIN4	PLVL_ROUNDINGID4	CLASSID1	SUBCLASSID1	CLASSID2	SUBCLASSID2	CLASSID3	SUBCLASSID3	PART_MESSAGE	LOCATIONID	DEPTID	UOMID	WEIGHT	CORECHARGE	MFGPARTNUMBER	BINTAGCOUNT	PRINTBINTAGLATER	ORIGINDATE	TAXABLE	TAXCODE	CONSUMERUNITQTY	CONSUMERUNITTEXT	BRANDNAME	HISTORY_52WEEK	DELETED	ITEMTAGREQUIRED	EXT_SYNC	NETPRICE	CLASSNAME1	SUBCLASSNAME1	UNITOFMEASURENAME	DEPARTMENTNAME	IMAGE_ID	MARGIN1	MARGIN2	MARGIN3	MARGIN4	WEEK_CURRENT	WEEK_1	WEEK_2	WEEK_3	WEEK_4	WEEK_5	WEEK_6	WEEK_7	WEEK_8	WEEK_9	WEEK_10	WEEK_11	WEEK_12	WEEK_13	WEEK_14	WEEK_15	WEEK_16	WEEK_17	WEEK_18	WEEK_19	WEEK_20	WEEK_21	WEEK_22	WEEK_23	WEEK_24	WEEK_25	WEEK_26	WEEK_27	WEEK_28	WEEK_29	WEEK_30	WEEK_31	WEEK_32	WEEK_33	WEEK_34	WEEK_35	WEEK_36	WEEK_37	WEEK_38	WEEK_39	WEEK_40	WEEK_41	WEEK_42	WEEK_43	WEEK_44	WEEK_45	WEEK_46	WEEK_47	WEEK_48	WEEK_49	WEEK_50	WEEK_51	WEEK_52	WEEK_53	WEEK_54	WEEK_55	WEEK_56	WEEK_57	WEEK_58	WEEK_59	WEEK_60	WEEK_61	WEEK_62	WEEK_63	WEEK_64	WEEK_65	WEEK_66	WEEK_67	WEEK_68	WEEK_69	WEEK_70	WEEK_71	WEEK_72	WEEK_73	WEEK_74	WEEK_75	WEEK_76	WEEK_77	WEEK_78	WEEK_79	WEEK_80	WEEK_81	WEEK_82	WEEK_83	WEEK_84	WEEK_85	WEEK_86	WEEK_87	WEEK_88	WEEK_89	WEEK_90	WEEK_91	WEEK_92	WEEK_93	WEEK_94	WEEK_95	WEEK_96	WEEK_97	WEEK_98	WEEK_99	WEEK_100	WEEK_101	WEEK_102	WEEK_103	WEEK_104
8019860	634868926860	BUCKET LINER MINI 5PK		1	0	1	0	999	100	0	  	  	  	  	10				1		10.96	10.96	16.99	0	2													869	3	-1	-1	-1	-1		1649	88	133	0.100000001	0	BAC459	1	0	28-Jan-2021 00:00:00	1		1	EA	TRAEGER	3	0		0							35.5					1						1						1																																																									1						1														1														
8019872	078257314478	"POOL PLM TREEPLST10""X5'D"		1	0	1	0	999	100	0	  	  	  	  	10				1		3.473	8.58	32.99	0	2													854	5	-1	-1	-1	-1		-1	80	1	2.900000095	0	56451EP	1	0	21-May-2024 00:00:00	1		1	EA	INTEX	-5	0		0							89.5																																															0	-6				1					1																																																			
8020159	841886103313	PEAK CLASSIC H7-55W	 DISCONTINUED FOR 8094875	0	0	0	0	999	100	0	  	  	  	  	10				1		3.22	3.4	14.99	0	2													821	3	-1	-1	-1	-1		-1	84	1	0.100000001	0	H7-55W-BPP	1	0	22-Sep-2020 00:00:00	1		1	EA	Peak		0		0							78.5																																																																																																						1						
8020162	841886104235	MINI AUTOMOTIVE BULB T5	 DISCONTINUED FOR 8094858	0	0	0	0	999	100	0	  	  	  	  	10				1		1.11	1.11	4.99	0	2													821	8	-1	-1	-1	-1		-1	84	1	0.100000001	0	921LL-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							77.8																																																																																																												
8020171	841886103290	PEAK CLASSIC H1-55W	 DISCONTINUED FOR 8094878	0	0	0	0	999	100	0	  	  	  	  	10				1		1.98	2.09	6.99	0	2													821	3	-1	-1	-1	-1		-1	84	1	0.100000001	0	H1-55W-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							71.7																																																																																																												
8020173	841886103498	MINI AUTOMOTIVE BULB S8	 DISCONTINUED FOR 8094854	0	0	0	0	999	100	0	  	  	  	  	10				1		1.17	1.17	5.99	0	2													821	8	-1	-1	-1	-1		-1	84	1	0.100000001	0	3157LL-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							80.5																																																																																					1																							
8020190	076501912272	COFFEE PERCOLATOR 14C		1	0	1	0	999	100	0	  	  	  	  	10				1		32.74	43.2	74.99	0	2													851	9	-1	-1	-1	-1		1661	80	1	2.400000095	0	2157615	1	0	07-Jan-2022 00:00:00	1		1	EA	COLEMAN	1	0		0							56.3																																						1																																																													1									
8020191	841886103368	PEAK HEADLAMP 9007 HB5	 DISCONTINUED FOR 8094874	0	0	0	0	999	100	0	  	  	  	  	10				1		2.54	2.68	9.99	0	2													821	1	-1	-1	-1	-1		-1	84	1	0.100000001	0	9007-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	PEAK		0		0							74.6																																																																																																												
8020193	841886103962	MINI AUTOMOTIVE BULB S8	 DISCONTINUED FOR 8094860	0	0	0	0	999	100	0	  	  	  	  	10				1		1.165	1.23	5.99	0	2													821	8	-1	-1	-1	-1		-1	84	1	0.100000001	0	3057LL-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							80.6																																																																																																												
8020196	841886103320	PEAK HEADLAMP 9003 HB2	 DISCONTINUED FOR 8094870	0	0	0	0	999	100	0	  	  	  	  	10				1		2.945	3.11	9.99	0	2													821	1	-1	-1	-1	-1		-1	84	1	0.100000001	0	9003-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							70.5																																																																																																												
8020198	841886103351	PEAK HEADLAMP 9006 HB4	 DISCONTINUED FOR 8094867	0	0	0	0	999	100	0	  	  	  	  	10				1		2.215	2.34	11.99	0	2													821	3	-1	-1	-1	-1		-1	84	1	0.100000001	0	9006-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							81.5																																																																																																												
8020199	841886104068	PEAK MINI LAMP 6418	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10				1		1.21	1.35	4.59	0	2													821	8	-1	-1	-1	-1		-1	84	1	0.100000001	0	6418LL-BPP	1	0	05-Sep-2021 00:00:00	1		1	EA	Peak		0		0							73.6																																																																																																												
8020203	841886103405	AUTOMTV BULB GRAY 12.8V	 DISCONTINUED FOR 8094881	0	0	0	0	999	100	0	  	  	  	  	10				1		7.725	8.16	19.99	0	2													821	3	-1	-1	-1	-1		-1	84	1	0.100000001	0	9008-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							61.4																																																																																																												
8020228	841886114180	PEAK LED WHITE 921	 DISCONTINUED FOR 8094871	0	0	0	0	999	100	0	  	  	  	  	10				1		8.43	8.91	14.99	0	2													821	8	-1	-1	-1	-1		-1	84	1	0.100000001	0	921LED-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							43.8																																																																																																												
8020233	841886104112	PEAK MINI LAMP 7443	 DISCONTINUED FOR 8094862	0	0	0	0	999	100	0	  	  	  	  	10				1		2.21	2.21	6.99	0	2													821	8	-1	-1	-1	-1		-1	84	1	0.100000001	0	7443LL-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							68.4																																																																																1																												
8020243	841886103306	PEAK CLASSIC H11-55W	 DISCONTINUED FOR 8094863	0	0	0	0	999	100	0	  	  	  	  	10				1		4.27	4.51	12.99	0	2													821	3	-1	-1	-1	-1		-1	84	1	0.100000001	0	H11-55W-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							67.1																																																																																																												
8020255	841886103450	MINI ATOMTIV BULB T3-1/4	 DISCONTINUED FOR 8094857	0	0	0	0	999	100	0	  	  	  	  	10	8020255			1		0.64	0.64	3.99	0	2													821	8	-1	-1	-1	-1		-1	84	1	0.100000001	0	194LL-BPP	1	0	19-Mar-2020 00:00:00	1		1	EA			0		0	0						84																																																																																																												
8020258	841886103443	MINI ATOMTIV BULB T3-1/4	 DISCONTINUED FOR 8094859	0	0	0	0	999	100	0	  	  	  	  	10				1		0.81	0.81	2.99	0	2													821	8	-1	-1	-1	-1		-1	84	1	0.100000001	0	168LL-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							72.9																																																																																							-1	1																1				
8020270	841886103436	PEAK AUTO BULB S8 1157	 DISCONTINUED FOR 8093699	0	0	0	0	999	100	0	  	  	  	  	10	8020270			1		0.81	0.81	3.99	0	2													821	8	-1	-1	-1	-1		-1	84	1	0.100000001	0	1157LL-BPP	1	0	07-Apr-1997 00:00:00	1		1	EA			0	0	0	0						79.7																																																																																1							-1	1										1					1					
8020272	841886103429	MINI AUTOMOTIVE BULB S8	 DISCONTINUED FOR 8094855	0	0	0	0	999	100	0	  	  	  	  	10				1		1.11	1.11	4.59	0	2													821	8	-1	-1	-1	-1		-1	84	1	0.100000001	0	1156LL-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							75.8																																																																																																				1							3	
8020832	046798167372	POND ALGAE CNTRL BLK.3OZ		0	0	0	0	999	100	0	  	  	  	  	10				1		3.9	3.9	9.99	0	2													898	4	-1	-1	-1	-1		-1	70	1	0.200000003	0	16737	1	0	14-May-2024 00:00:00	1		1	EA			0		0							61																																																											1																																																	
8021040	077341366676	PUMP-SIPHON AIR & LIQUID		0	0	0	0	999	100	0	  	  	  	  	10				1		9.38	9.6	19.99	0	2													886	5	-1	-1	-1	-1		-1	84	1	1.100000024	0	36667	1	0	04-Sep-2021 00:00:00	1		1	EA	CUSTOM ACCESSORIES		0		0							53.1																																																																																																												
80212	029695211409	"PET CARRIER 25""WX36""D"		0	0	1	0	999	100	0	  	  	  	  	10	80212			1		61.32	79.69	139.99	0	2													804	14	-1	-1	-1	-1		-1	80	2	15.60000038	0	21183	1	0	11-Aug-2009 00:00:00	1		1	EA	PET MATE		0	0	0	0						56.2																																																																																																												
8021249	841886103344	AUTOMOTIVE BULB 9005 HB3	 DISCONTINUED FOR 8094868	0	0	0	2	999	100	0	  	  	  	  	10				1		2.34	2.34	11.99	0	2													821	1	-1	-1	-1	-1		-1	84	1	0.100000001	0	9005-BPP	1	0	17-Sep-2020 00:00:00	1		1	EA	Peak		0		0							80.5																																																																																																												
80214	686226271006	THREADLOCKER RED .2OZ		2	0	1	0	999	100	0	  	  	  	  	10	80214			1		4.23	4.23	9.99	0	2													888	8	-1	-1	-1	-1		1040	84	1	0.100000001	0	27100	1	0	25-Aug-1995 00:00:00	1		0.2	OZ	PERMATEX	3	0	0	0	0						57.7																											1	1														1																1		1			1		1				1					1																			1									1						
80215	686226818782	ULT COPPR GSKT MAKER 3OZ	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10				1		4.785	5.52	9.99	0	2													888	7	-1	-1	-1	-1		-1	84	1	0.300000012	0	81878	1	0	16-Jan-2021 00:00:00	1		3	OZ	PERMATEX		0		0							52.1																																																																																																												
8021504	858501007369	INSUL BTL KOOZIE BLK	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	8021504			1		19.26	17.23	32.99	0	2													871	3	-1	-1	-1	-1		-1	80	2	0.5	0	BK BLACK	1	0	19-Sep-2019 00:00:00	1		1	EA			0	0	0	0						41.6																																																																																																												
8021780	045242513970	M12 COMPACT INFLATOR TO		0	0	0	0	999	100	0	  	  	  	  	10	8021780			1		98.29	98.29	119.99	0	2													286	24	-1	-1	-1	-1		-1	28	1	3.900000095	0	2475-20	1	0	28-Mar-2019 00:00:00	1		1	EA	MILWAUKEE	1	0	0	0	0						18.1												1																																																																																																
8021781	045242518869	M12 COMPACT INFLATOR KIT		0	0	1	0	999	100	0	  	  	  	  	10				1		149.08	183.09	219.99	0	2													286	24	-1	-1	-1	-1		-1	28	1	6.199999809	0	2475-21XC	1	0	19-Jun-2021 00:00:00	1		1	EA	MILWAUKEE		0		0							32.2																																																																																																												
8021782	616453991996	SEASONING SALT 2.1 OZ	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	8021782			1		4.87	5.97	12.99	0	2													873	2	-1	-1	-1	-1		-1	88	2	0.400000006	0	HOFFDUST001	1	0	15-Nov-2019 00:00:00	1		1	EA	Hoff & Pepper		0	0	0	0						62.5																																																																																																												
8021784	850002245035	HOFF ORIG BBQ SAUCE 16OZ	 DISCONTINUED FOR 8049679	0	0	0	0	999	100	0	  	  	  	  	10				1		4.87	4.87	9.99	0	2													873	1	-1	-1	-1	-1		-1	88	2	1.899999976	0	HOFFBBQ001	1	0	15-Nov-2019 00:00:00	1		1	EA			0	0	0	0						51.3																																																																																																												
8021785	044600320649	KINGSFORD BRIQUETS 16LB		5	0	1	0	999	100	0	  	  	  	  	10	8021785			1		10.15	10.15	14.99	0	2													870	1	-1	-1	-1	-1		1655	88	1	16.39999962	0	32103	1	0	06-Mar-2019 00:00:00	1		1	EA	KINGSFORD	28	0	0	0	0						32.3				1	1		1			2	1	2				2									1		1			1		1				1		2	1		2	1	1			1	2						1		2	1		2	3		2	2		4		1	2									1												1	1		1	1		1	1	1		1	2			1	2	2		1	5	
8021788	076903402999	BBQ COOKING CADDY	 DISCONTINUED FOR 8083963	0	0	0	0	999	100	0	  	  	  	  	10	8021788			1		16.81	19.46	29.99	0	2													869	3	-1	-1	-1	-1		-1	88	1	3.5	0	40299Y	1	0	15-Jan-2019 00:00:00	1		1	EA	Mr. Bar-B-Q		0	0	0	0						43.9																																																																																																												
80218	041334001684	LITTR CAT JONNY CAT 20LB		2	0	1	0	999	100	0	  	  	  	  	10				1		6.01	6.01	9.99	0	2													804	7	-1	-1	-1	-1		-1	80	1	20.89999962	0	C60553C98	1	0	04-May-2022 00:00:00	1		20	LB	JONNY CAT	12	0		0							39.8									1									2							1	1								1				2												1		3					3		1	1			1			1					3			2			1							2						2		2													1			2
8022004	888830039410	COOLER TUNDRA HAUL TAN		0	0	1	0	999	100	0	  	  	  	  	10	8022004			1		270.4	313.92	459.99	0	2													871	2	-1	-1	-1	-1		-1	80	325	45.5	0	10060010000	1	1	08-Jan-2020 00:00:00	1		1	EA	YETI		0	0	0	0						41.2																																																																																																												
8022005	634868929144	DRIP PAN LINR PRO 575/22		8	0	1	0	999	100	0	  	  	  	  	10	8022005			1		10.374	12.33	22.99	0	2													869	3	-1	-1	-1	-1		1649	88	133	0.899999976	0	BAC507	1	0	18-Jan-2019 00:00:00	1		1	EA	TRAEGER	17	0	0	0	0						54.9				1					1		1											1	2				1	1			1					1		1			1		2		1				1	1				1			2	1		1	2	0	1					1			1																				2	1				3			1	1				2			1	1
8022007	634868929137	DRIP PAN LINR IRNWOD 650		3	0	1	0	999	100	0	  	  	  	  	10	8022007			1		7.93	12.33	22.99	0	2													869	3	-1	-1	-1	-1		1649	88	133	0.899999976	0	BAC506	1	0	18-Jan-2019 00:00:00	1		1	EA	TRAEGER	10	0	0	0	0						65.5											2					1					1			1							1															2					1	1						1				2		1					1				1	1												1			1	1	1			2	1			1		1	2	1	2	1			2	
8022015	634868928550	PELLETS WINEMAKR BLND20#		0	0	0	0	999	100	0	  	  	  	  	10	8022015			1		9.91	9.91	19.99	0	2													870	7	-1	-1	-1	-1		-1	88	1	0	0	PEL334	1	0	12-Apr-2019 00:00:00	1		1	EA			0	0	0	0						50.4																																																																																																												
8022025	044600320908	KF BRIQUETS MATCH LT 12#		0	0	0	0	999	100	0	  	  	  	  	10	8022025			1		10.14	11.1	15.99	0	2													870	1	-1	-1	-1	-1		-1	88	1	12.60000038	0	32090	1	0	06-Mar-2019 00:00:00	1		1	EA	KINGSFORD		0	0	0							36.6																																																																																																												
8022063	087698000017	STRAP BULK 1X300' BLACK	CLOSEOUT: CHECK AVAILABILITY	0	0	0	0	999	100	0	  	  	  	  	10	8022063			0.003333		0.123	0.142	0.79	0	2													856	3	-1	-1	-1	-1		-1	80	280	3.299999952	0	1001	1	0	25-Aug-1995 00:00:00	1		1	EA	BULK-STRAP		0	0	0	0						84.4																																																																										22					2															4										20				6
8022071	087698005029	"BUCKLE SLIDE RELEASE 1"""		0	0	0	0	999	100	0	  	  	  	  	10	8022071			1		0.168	0.68	1.79	0	2													856	3	-1	-1	-1	-1		3831	80	393	1.299999952	0	B1	1	0	26-Jan-1998 00:00:00	1		1	EA	BULK-STRAP	1	0	0	0							90.6								1																																																																																	1					1							2			4				2
8022491	717604050132	TABLETOP GRIDDLE STAND		0	0	1	0	999	100	0	  	  	  	  	10				1		93.38	93.38	129.99	0	2													869	11	-1	-1	-1	-1		-1	88	1	20.60000038	0	5013	1	0	24-Jun-2023 00:00:00	1		1	EA	BLACKSTONE		0		0							28.2																																																																																																												
8022995	096506823755	SILICON WATERPROOF 12OZ		2	0	1	1	999	100	0	  	  	  	  	10				1		5.58	5.58	14.99	0	2													847	6	-1	-1	-1	-1		1863	80	410	0.899999976	0	82375	1	0	05-Nov-2024 00:00:00	1		1	EA	SOF SOLE		0		0							62.8																																																																																																												
8023037	634868930393	DRIP TRAY IRNWD885 5PK		2	0	1	0	999	100	0	  	  	  	  	10	8023037			1		10.13	12.33	22.99	0	2													869	3	-1	-1	-1	-1		1649	88	133	1.299999952	0	BAC521	1	0	18-Jan-2019 00:00:00	1		1	EA	TRAEGER	7	0	0	0	0						55.9							1														1																									1		1		1			1		1			1		1		1			1						1									1				1	1	1								1	1			0						1	1			
8023039	634868930362	DRIP TRAY PRO780 5PK		2	0	1	0	999	100	0	  	  	  	  	10				1		9.397	12.33	22.99	0	2													869	3	-1	-1	-1	-1		1649	88	133	1.299999952	0	BAC520	1	0	11-Jun-2020 00:00:00	1		1	EA	TRAEGER	13	0		0							59.1				1		1			1			2						1																2				1	1							1			1			2						1				1													1					1					1																1			1			1	
8023322	090489558147	PICNIC TABLE WOOD 6'	 DISCONTINUED FOR 8090377	0	0	0	0	999	100	0	  	  	  	  	10				1		190.15	190.15	239.99	0	2													866	6	-1	-1	-1	-1		-1	88	1	150	0	307674	1	0	03-May-2021 00:00:00	1		1	EA	Outdoor Essentials		0		0							20.8																																																																																																	1											
8023366	034326001427	CHERRY SMOKING CHUNKS	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10				1		9.25	9.25	14.99	0	2													870	5	-1	-1	-1	-1		0	88	1	6.800000191	0	00142	1	1	12-Jun-2024 00:00:00	1		1	EA	B&B CHARCOAL	2	0		0							38.3																																																			1				1																																																					
8023367	034326000741	OAK CHARCOAL 17.6#	 DISCONTINUED FOR 8113261	0	0	0	0	999	100	0	  	  	  	  	10	8023367			1		10.97	10.97	16.99	0	2													870	1	-1	-1	-1	-1		1655	88	1	17.79999924	0	74	1	0	11-Feb-2020 00:00:00	1		1	EA	B&B CHARCOAL	39	0	0	0	0						35.4																1		1					1			1			2		2		1	1			2		1	2	2	3	4				2			1	2	3		2	1	4	2	1		3	1	4		1	1	1	2			2	1	1	1	1						2			1	2	1	2	1		1	1	1			2	1	4	2		4	1	1			3	2	1	1	3
8023369	034326000734	OAK CHARCOAL 8.8#	 DISCONTINUED FOR 8113262	0	0	0	0	999	100	0	  	  	  	  	10	8023369			1		4.58	5.47	9.99	0	2													870	1	-1	-1	-1	-1		-1	88	1	9.100000381	0	73	1	0	29-Jun-2019 00:00:00	1		1	EA	B&B CHARCOAL		0	0	0	0						54.2																																																																																																												
8023370	034326001243	POST OAK SMOKING CHIPS	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10				1		1.74	1.78	7.99	0	2													870	5	-1	-1	-1	-1		-1	88	1	1.799999952	0	00124	1	0	02-Dec-2021 00:00:00	1		1	EA	B&B CHARCOAL		0		0							78.2																																																																																													1															
8023371	034326001410	WOOD CHNKS APPLE 549CUIN	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10				1		9.25	9.25	14.99	0	2													870	5	-1	-1	-1	-1		-1	88	1	6.199999809	0	00141	1	0	12-Jun-2024 00:00:00	1		1	EA	B&B CHARCOAL	4	0		0							38.3																															1							1											1						1																																																					
8023372	034326001328	POST OAK WOOD CHUNKS	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	8023372			1		4.5	6.02	14.99	0	2													870	5	-1	-1	-1	-1		-1	88	2	5.5	0	00132	1	0	21-Sep-2019 00:00:00	1		1	EA	B&B CHARCOAL		0	0	0	0						70																																																																																																												
8023374	034326001311	WOOD CHNKS PECAN 549 CUI	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10				1		6.02	6.02	14.99	0	2													870	5	-1	-1	-1	-1		-1	88	1	5.5	0	00131	1	0	12-Jun-2024 00:00:00	1		1	EA	B&B CHARCOAL	2	0		0							59.8																															1																			1																																																										
8023375	717604016664	"GRIDDLE TABLE TOP 22"""		0	0	0	0	999	100	0	  	  	  	  	10				1		121.13	142.12	179.99	0	2													868	9	-1	-1	-1	-1		1653	88	1	34.40000153	0	2203	1	0	28-Jan-2021 00:00:00	1		1	EA	BLACKSTONE	1	0		0							32.7							0	1																																																																																																				
8023445	034326000543	CHARCOAL LUMP MESQT 20LB		0	0	0	0	999	100	0	  	  	  	  	10	8023445			1		14.66	15.6	19.99	0	2													870	1	-1	-1	-1	-1		-1	88	1	20	0	54	1	1	19-Sep-2019 00:00:00	1		1	EA	B&B MESQUITE LUMP CH		0	0	0	0						26.7																																																																																																												
